season,episode,title,object,present
25,S25E03,Not Quite Spring,night,0
25,S25E03,Not Quite Spring,ocean,0
25,S25E03,Not Quite Spring,oval frame,0
25,S25E03,Not Quite Spring,palm trees,0
25,S25E03,Not Quite Spring,path,0
25,S25E03,Not Quite Spring,person,0
25,S25E03,Not Quite Spring,portrait,0
25,S25E03,Not Quite Spring,rectangle 3d frame,0
25,S25E03,Not Quite Spring,rectangular frame,0
25,S25E03,Not Quite Spring,river,0
25,S25E03,Not Quite Spring,rocks,0
25,S25E03,Not Quite Spring,seashell frame,0
25,S25E03,Not Quite Spring,snow,1
25,S25E03,Not Quite Spring,snowy mountain,1
25,S25E03,Not Quite Spring,split frame,0
25,S25E03,Not Quite Spring,steve ross,0
25,S25E03,Not Quite Spring,structure,0
25,S25E03,Not Quite Spring,sun,0
25,S25E03,Not Quite Spring,tomb frame,0
25,S25E03,Not Quite Spring,tree,1
25,S25E03,Not Quite Spring,trees,1
25,S25E03,Not Quite Spring,triple frame,0
25,S25E03,Not Quite Spring,waterfall,0
25,S25E03,Not Quite Spring,waves,0
25,S25E03,Not Quite Spring,windmill,0
25,S25E03,Not Quite Spring,window frame,0
25,S25E03,Not Quite Spring,winter,1
25,S25E03,Not Quite Spring,wood framed,0
25,S25E04,Splashes Of Autumn,apple frame,0
25,S25E04,Splashes Of Autumn,aurora borealis,0
25,S25E04,Splashes Of Autumn,barn,0
25,S25E04,Splashes Of Autumn,beach,0
25,S25E04,Splashes Of Autumn,boat,0
25,S25E04,Splashes Of Autumn,bridge,0
25,S25E04,Splashes Of Autumn,building,0
25,S25E04,Splashes Of Autumn,bushes,0
25,S25E04,Splashes Of Autumn,cabin,0
25,S25E04,Splashes Of Autumn,cactus,0
25,S25E04,Splashes Of Autumn,circle frame,0
25,S25E04,Splashes Of Autumn,cirrus,0
25,S25E04,Splashes Of Autumn,cliff,0
25,S25E04,Splashes Of Autumn,clouds,0
25,S25E04,Splashes Of Autumn,conifer,0
25,S25E04,Splashes Of Autumn,cumulus,0
25,S25E04,Splashes Of Autumn,deciduous,1
25,S25E04,Splashes Of Autumn,diane andre,0
25,S25E04,Splashes Of Autumn,dock,0
25,S25E04,Splashes Of Autumn,double oval frame,0
25,S25E04,Splashes Of Autumn,farm,0
25,S25E04,Splashes Of Autumn,fence,0
25,S25E04,Splashes Of Autumn,fire,0
25,S25E04,Splashes Of Autumn,florida frame,0
25,S25E04,Splashes Of Autumn,flowers,0
25,S25E04,Splashes Of Autumn,fog,0
25,S25E04,Splashes Of Autumn,framed,0
25,S25E04,Splashes Of Autumn,grass,0
25,S25E04,Splashes Of Autumn,guest,0
25,S25E04,Splashes Of Autumn,half circle frame,0
25,S25E04,Splashes Of Autumn,half oval frame,0
25,S25E04,Splashes Of Autumn,hills,0
25,S25E04,Splashes Of Autumn,lake,1
25,S25E04,Splashes Of Autumn,lakes,0
25,S25E04,Splashes Of Autumn,lighthouse,0
25,S25E04,Splashes Of Autumn,mill,0
25,S25E04,Splashes Of Autumn,moon,0
25,S25E04,Splashes Of Autumn,mountain,0
25,S25E04,Splashes Of Autumn,mountains,0
25,S25E04,Splashes Of Autumn,night,0
25,S25E04,Splashes Of Autumn,ocean,0
25,S25E04,Splashes Of Autumn,oval frame,0
25,S25E04,Splashes Of Autumn,palm trees,0
25,S25E04,Splashes Of Autumn,path,0
25,S25E04,Splashes Of Autumn,person,0
25,S25E04,Splashes Of Autumn,portrait,0
25,S25E04,Splashes Of Autumn,rectangle 3d frame,0
25,S25E04,Splashes Of Autumn,rectangular frame,0
25,S25E04,Splashes Of Autumn,river,1
25,S25E04,Splashes Of Autumn,rocks,0
25,S25E04,Splashes Of Autumn,seashell frame,0
25,S25E04,Splashes Of Autumn,snow,0
25,S25E04,Splashes Of Autumn,snowy mountain,0
25,S25E04,Splashes Of Autumn,split frame,0
25,S25E04,Splashes Of Autumn,steve ross,0
25,S25E04,Splashes Of Autumn,structure,0
25,S25E04,Splashes Of Autumn,sun,0
25,S25E04,Splashes Of Autumn,tomb frame,0
25,S25E04,Splashes Of Autumn,tree,1
25,S25E04,Splashes Of Autumn,trees,1
25,S25E04,Splashes Of Autumn,triple frame,0
25,S25E04,Splashes Of Autumn,waterfall,1
25,S25E04,Splashes Of Autumn,waves,0
25,S25E04,Splashes Of Autumn,windmill,0
25,S25E04,Splashes Of Autumn,window frame,0
25,S25E04,Splashes Of Autumn,winter,0
25,S25E04,Splashes Of Autumn,wood framed,0
25,S25E05,Summer In The Mountain,apple frame,0
25,S25E05,Summer In The Mountain,aurora borealis,0
25,S25E05,Summer In The Mountain,barn,0
25,S25E05,Summer In The Mountain,beach,0
25,S25E05,Summer In The Mountain,boat,0
25,S25E05,Summer In The Mountain,bridge,0
25,S25E05,Summer In The Mountain,building,0
25,S25E05,Summer In The Mountain,bushes,1
25,S25E05,Summer In The Mountain,cabin,0
25,S25E05,Summer In The Mountain,cactus,0
25,S25E05,Summer In The Mountain,circle frame,0
25,S25E05,Summer In The Mountain,cirrus,0
25,S25E05,Summer In The Mountain,cliff,0
25,S25E05,Summer In The Mountain,clouds,1
25,S25E05,Summer In The Mountain,conifer,1
25,S25E05,Summer In The Mountain,cumulus,0
25,S25E05,Summer In The Mountain,deciduous,0
25,S25E05,Summer In The Mountain,diane andre,0
25,S25E05,Summer In The Mountain,dock,0
25,S25E05,Summer In The Mountain,double oval frame,0
25,S25E05,Summer In The Mountain,farm,0
25,S25E05,Summer In The Mountain,fence,0
25,S25E05,Summer In The Mountain,fire,0
25,S25E05,Summer In The Mountain,florida frame,0
25,S25E05,Summer In The Mountain,flowers,0
25,S25E05,Summer In The Mountain,fog,0
25,S25E05,Summer In The Mountain,framed,0
25,S25E05,Summer In The Mountain,grass,0
25,S25E05,Summer In The Mountain,guest,1
25,S25E05,Summer In The Mountain,half circle frame,0
25,S25E05,Summer In The Mountain,half oval frame,0
25,S25E05,Summer In The Mountain,hills,0
25,S25E05,Summer In The Mountain,lake,1
25,S25E05,Summer In The Mountain,lakes,0
25,S25E05,Summer In The Mountain,lighthouse,0
25,S25E05,Summer In The Mountain,mill,0
25,S25E05,Summer In The Mountain,moon,0
25,S25E05,Summer In The Mountain,mountain,1
25,S25E05,Summer In The Mountain,mountains,1
25,S25E05,Summer In The Mountain,night,0
25,S25E05,Summer In The Mountain,ocean,0
25,S25E05,Summer In The Mountain,oval frame,0
25,S25E05,Summer In The Mountain,palm trees,0
25,S25E05,Summer In The Mountain,path,0
25,S25E05,Summer In The Mountain,person,0
25,S25E05,Summer In The Mountain,portrait,0
25,S25E05,Summer In The Mountain,rectangle 3d frame,0
25,S25E05,Summer In The Mountain,rectangular frame,0
25,S25E05,Summer In The Mountain,river,0
25,S25E05,Summer In The Mountain,rocks,0
25,S25E05,Summer In The Mountain,seashell frame,0
25,S25E05,Summer In The Mountain,snow,0
25,S25E05,Summer In The Mountain,snowy mountain,1
25,S25E05,Summer In The Mountain,split frame,0
25,S25E05,Summer In The Mountain,steve ross,1
25,S25E05,Summer In The Mountain,structure,0
25,S25E05,Summer In The Mountain,sun,0
25,S25E05,Summer In The Mountain,tomb frame,0
25,S25E05,Summer In The Mountain,tree,1
25,S25E05,Summer In The Mountain,trees,1
25,S25E05,Summer In The Mountain,triple frame,0
25,S25E05,Summer In The Mountain,waterfall,0
25,S25E05,Summer In The Mountain,waves,0
25,S25E05,Summer In The Mountain,windmill,0
25,S25E05,Summer In The Mountain,window frame,0
25,S25E05,Summer In The Mountain,winter,0
25,S25E05,Summer In The Mountain,wood framed,0
25,S25E06,Oriental Falls,apple frame,0
25,S25E06,Oriental Falls,aurora borealis,0
25,S25E06,Oriental Falls,barn,0
25,S25E06,Oriental Falls,beach,0
25,S25E06,Oriental Falls,boat,0
25,S25E06,Oriental Falls,bridge,0
25,S25E06,Oriental Falls,building,0
25,S25E06,Oriental Falls,bushes,1
25,S25E06,Oriental Falls,cabin,0
25,S25E06,Oriental Falls,cactus,0
25,S25E06,Oriental Falls,circle frame,0
25,S25E06,Oriental Falls,cirrus,0
25,S25E06,Oriental Falls,cliff,0
25,S25E06,Oriental Falls,clouds,0
25,S25E06,Oriental Falls,conifer,1
25,S25E06,Oriental Falls,cumulus,0
25,S25E06,Oriental Falls,deciduous,0
25,S25E06,Oriental Falls,diane andre,0
25,S25E06,Oriental Falls,dock,0
25,S25E06,Oriental Falls,double oval frame,0
25,S25E06,Oriental Falls,farm,0
25,S25E06,Oriental Falls,fence,0
25,S25E06,Oriental Falls,fire,0
25,S25E06,Oriental Falls,florida frame,0
25,S25E06,Oriental Falls,flowers,0
25,S25E06,Oriental Falls,fog,1
25,S25E06,Oriental Falls,framed,0
25,S25E06,Oriental Falls,grass,0
25,S25E06,Oriental Falls,guest,0
25,S25E06,Oriental Falls,half circle frame,0
25,S25E06,Oriental Falls,half oval frame,0
25,S25E06,Oriental Falls,hills,0
25,S25E06,Oriental Falls,lake,0
25,S25E06,Oriental Falls,lakes,0
25,S25E06,Oriental Falls,lighthouse,0
25,S25E06,Oriental Falls,mill,0
25,S25E06,Oriental Falls,moon,0
25,S25E06,Oriental Falls,mountain,0
25,S25E06,Oriental Falls,mountains,0
25,S25E06,Oriental Falls,night,0
25,S25E06,Oriental Falls,ocean,0
25,S25E06,Oriental Falls,oval frame,0
25,S25E06,Oriental Falls,palm trees,0
25,S25E06,Oriental Falls,path,0
25,S25E06,Oriental Falls,person,0
25,S25E06,Oriental Falls,portrait,0
25,S25E06,Oriental Falls,rectangle 3d frame,0
25,S25E06,Oriental Falls,rectangular frame,0
25,S25E06,Oriental Falls,river,0
25,S25E06,Oriental Falls,rocks,1
25,S25E06,Oriental Falls,seashell frame,0
25,S25E06,Oriental Falls,snow,0
25,S25E06,Oriental Falls,snowy mountain,0
25,S25E06,Oriental Falls,split frame,0
25,S25E06,Oriental Falls,steve ross,0
25,S25E06,Oriental Falls,structure,0
25,S25E06,Oriental Falls,sun,0
25,S25E06,Oriental Falls,tomb frame,0
25,S25E06,Oriental Falls,tree,1
25,S25E06,Oriental Falls,trees,1
25,S25E06,Oriental Falls,triple frame,0
25,S25E06,Oriental Falls,waterfall,1
25,S25E06,Oriental Falls,waves,0
25,S25E06,Oriental Falls,windmill,0
25,S25E06,Oriental Falls,window frame,0
25,S25E06,Oriental Falls,winter,0
25,S25E06,Oriental Falls,wood framed,0
25,S25E07,Autumn Palette,apple frame,0
25,S25E07,Autumn Palette,aurora borealis,0
25,S25E07,Autumn Palette,barn,0
25,S25E07,Autumn Palette,beach,0
25,S25E07,Autumn Palette,boat,0
25,S25E07,Autumn Palette,bridge,0
25,S25E07,Autumn Palette,building,0
25,S25E07,Autumn Palette,bushes,0
25,S25E07,Autumn Palette,cabin,0
25,S25E07,Autumn Palette,cactus,0
25,S25E07,Autumn Palette,circle frame,0
25,S25E07,Autumn Palette,cirrus,0
25,S25E07,Autumn Palette,cliff,0
25,S25E07,Autumn Palette,clouds,0
25,S25E07,Autumn Palette,conifer,0
25,S25E07,Autumn Palette,cumulus,0
25,S25E07,Autumn Palette,deciduous,1
25,S25E07,Autumn Palette,diane andre,0
25,S25E07,Autumn Palette,dock,0
25,S25E07,Autumn Palette,double oval frame,0
25,S25E07,Autumn Palette,farm,0
25,S25E07,Autumn Palette,fence,1
25,S25E07,Autumn Palette,fire,0
25,S25E07,Autumn Palette,florida frame,0
25,S25E07,Autumn Palette,flowers,0
25,S25E07,Autumn Palette,fog,0
25,S25E07,Autumn Palette,framed,0
25,S25E07,Autumn Palette,grass,0
25,S25E07,Autumn Palette,guest,0
25,S25E07,Autumn Palette,half circle frame,0
25,S25E07,Autumn Palette,half oval frame,0
25,S25E07,Autumn Palette,hills,0
25,S25E07,Autumn Palette,lake,1
25,S25E07,Autumn Palette,lakes,0
25,S25E07,Autumn Palette,lighthouse,0
25,S25E07,Autumn Palette,mill,0
25,S25E07,Autumn Palette,moon,0
25,S25E07,Autumn Palette,mountain,0
25,S25E07,Autumn Palette,mountains,0
25,S25E07,Autumn Palette,night,0
25,S25E07,Autumn Palette,ocean,0
25,S25E07,Autumn Palette,oval frame,0
25,S25E07,Autumn Palette,palm trees,0
25,S25E07,Autumn Palette,path,0
25,S25E07,Autumn Palette,person,0
25,S25E07,Autumn Palette,portrait,0
25,S25E07,Autumn Palette,rectangle 3d frame,0
25,S25E07,Autumn Palette,rectangular frame,0
25,S25E07,Autumn Palette,river,0
25,S25E07,Autumn Palette,rocks,0
25,S25E07,Autumn Palette,seashell frame,0
25,S25E07,Autumn Palette,snow,0
25,S25E07,Autumn Palette,snowy mountain,0
25,S25E07,Autumn Palette,split frame,0
25,S25E07,Autumn Palette,steve ross,0
25,S25E07,Autumn Palette,structure,0
25,S25E07,Autumn Palette,sun,0
25,S25E07,Autumn Palette,tomb frame,0
25,S25E07,Autumn Palette,tree,1
25,S25E07,Autumn Palette,trees,1
25,S25E07,Autumn Palette,triple frame,0
25,S25E07,Autumn Palette,waterfall,0
25,S25E07,Autumn Palette,waves,0
25,S25E07,Autumn Palette,windmill,0
25,S25E07,Autumn Palette,window frame,0
25,S25E07,Autumn Palette,winter,0
25,S25E07,Autumn Palette,wood framed,0
25,S25E08,Cypress Swamp,apple frame,0
25,S25E08,Cypress Swamp,aurora borealis,0
25,S25E08,Cypress Swamp,barn,0
25,S25E08,Cypress Swamp,beach,0
25,S25E08,Cypress Swamp,boat,0
25,S25E08,Cypress Swamp,bridge,0
25,S25E08,Cypress Swamp,building,0
25,S25E08,Cypress Swamp,bushes,0
25,S25E08,Cypress Swamp,cabin,0
25,S25E08,Cypress Swamp,cactus,0
25,S25E08,Cypress Swamp,circle frame,0
25,S25E08,Cypress Swamp,cirrus,0
25,S25E08,Cypress Swamp,cliff,0
25,S25E08,Cypress Swamp,clouds,0
25,S25E08,Cypress Swamp,conifer,0
25,S25E08,Cypress Swamp,cumulus,0
25,S25E08,Cypress Swamp,deciduous,1
25,S25E08,Cypress Swamp,diane andre,0
25,S25E08,Cypress Swamp,dock,0
25,S25E08,Cypress Swamp,double oval frame,0
25,S25E08,Cypress Swamp,farm,0
25,S25E08,Cypress Swamp,fence,0
25,S25E08,Cypress Swamp,fire,0
25,S25E08,Cypress Swamp,florida frame,0
25,S25E08,Cypress Swamp,flowers,0
25,S25E08,Cypress Swamp,fog,0
25,S25E08,Cypress Swamp,framed,0
25,S25E08,Cypress Swamp,grass,0
25,S25E08,Cypress Swamp,guest,0
25,S25E08,Cypress Swamp,half circle frame,0
25,S25E08,Cypress Swamp,half oval frame,0
25,S25E08,Cypress Swamp,hills,0
25,S25E08,Cypress Swamp,lake,1
25,S25E08,Cypress Swamp,lakes,0
25,S25E08,Cypress Swamp,lighthouse,0
25,S25E08,Cypress Swamp,mill,0
25,S25E08,Cypress Swamp,moon,0
25,S25E08,Cypress Swamp,mountain,0
25,S25E08,Cypress Swamp,mountains,0
25,S25E08,Cypress Swamp,night,0
25,S25E08,Cypress Swamp,ocean,0
25,S25E08,Cypress Swamp,oval frame,0
25,S25E08,Cypress Swamp,palm trees,0
25,S25E08,Cypress Swamp,path,0
25,S25E08,Cypress Swamp,person,0
25,S25E08,Cypress Swamp,portrait,0
25,S25E08,Cypress Swamp,rectangle 3d frame,0
25,S25E08,Cypress Swamp,rectangular frame,0
25,S25E08,Cypress Swamp,river,0
25,S25E08,Cypress Swamp,rocks,0
25,S25E08,Cypress Swamp,seashell frame,0
25,S25E08,Cypress Swamp,snow,0
25,S25E08,Cypress Swamp,snowy mountain,0
25,S25E08,Cypress Swamp,split frame,0
25,S25E08,Cypress Swamp,steve ross,0
25,S25E08,Cypress Swamp,structure,0
25,S25E08,Cypress Swamp,sun,0
25,S25E08,Cypress Swamp,tomb frame,0
25,S25E08,Cypress Swamp,tree,1
25,S25E08,Cypress Swamp,trees,0
25,S25E08,Cypress Swamp,triple frame,0
25,S25E08,Cypress Swamp,waterfall,0
25,S25E08,Cypress Swamp,waves,0
25,S25E08,Cypress Swamp,windmill,0
25,S25E08,Cypress Swamp,window frame,0
25,S25E08,Cypress Swamp,winter,0
25,S25E08,Cypress Swamp,wood framed,0
25,S25E09,Downstream View,apple frame,0
25,S25E09,Downstream View,aurora borealis,0
25,S25E09,Downstream View,barn,0
25,S25E09,Downstream View,beach,0
25,S25E09,Downstream View,boat,0
25,S25E09,Downstream View,bridge,0
25,S25E09,Downstream View,building,0
25,S25E09,Downstream View,bushes,0
25,S25E09,Downstream View,cabin,0
25,S25E09,Downstream View,cactus,0
25,S25E09,Downstream View,circle frame,0
25,S25E09,Downstream View,cirrus,0
25,S25E09,Downstream View,cliff,0
25,S25E09,Downstream View,clouds,1
25,S25E09,Downstream View,conifer,1
25,S25E09,Downstream View,cumulus,1
25,S25E09,Downstream View,deciduous,1
25,S25E09,Downstream View,diane andre,0
25,S25E09,Downstream View,dock,0
25,S25E09,Downstream View,double oval frame,0
25,S25E09,Downstream View,farm,0
25,S25E09,Downstream View,fence,0
25,S25E09,Downstream View,fire,0
25,S25E09,Downstream View,florida frame,0
25,S25E09,Downstream View,flowers,0
25,S25E09,Downstream View,fog,0
25,S25E09,Downstream View,framed,0
25,S25E09,Downstream View,grass,1
25,S25E09,Downstream View,guest,0
25,S25E09,Downstream View,half circle frame,0
25,S25E09,Downstream View,half oval frame,0
25,S25E09,Downstream View,hills,0
25,S25E09,Downstream View,lake,0
25,S25E09,Downstream View,lakes,0
25,S25E09,Downstream View,lighthouse,0
25,S25E09,Downstream View,mill,0
25,S25E09,Downstream View,moon,0
25,S25E09,Downstream View,mountain,0
25,S25E09,Downstream View,mountains,0
25,S25E09,Downstream View,night,0
25,S25E09,Downstream View,ocean,0
25,S25E09,Downstream View,oval frame,0
25,S25E09,Downstream View,palm trees,0
25,S25E09,Downstream View,path,0
25,S25E09,Downstream View,person,0
25,S25E09,Downstream View,portrait,0
25,S25E09,Downstream View,rectangle 3d frame,0
25,S25E09,Downstream View,rectangular frame,0
25,S25E09,Downstream View,river,1
25,S25E09,Downstream View,rocks,1
25,S25E09,Downstream View,seashell frame,0
25,S25E09,Downstream View,snow,0
25,S25E09,Downstream View,snowy mountain,0
25,S25E09,Downstream View,split frame,0
25,S25E09,Downstream View,steve ross,0
25,S25E09,Downstream View,structure,0
25,S25E09,Downstream View,sun,0
25,S25E09,Downstream View,tomb frame,0
25,S25E09,Downstream View,tree,1
25,S25E09,Downstream View,trees,1
25,S25E09,Downstream View,triple frame,0
25,S25E09,Downstream View,waterfall,0
25,S25E09,Downstream View,waves,0
25,S25E09,Downstream View,windmill,0
25,S25E09,Downstream View,window frame,0
25,S25E09,Downstream View,winter,0
25,S25E09,Downstream View,wood framed,0
25,S25E10,Just Before The Storm,apple frame,0
25,S25E10,Just Before The Storm,aurora borealis,0
25,S25E10,Just Before The Storm,barn,0
25,S25E10,Just Before The Storm,beach,0
25,S25E10,Just Before The Storm,boat,0
25,S25E10,Just Before The Storm,bridge,0
25,S25E10,Just Before The Storm,building,0
25,S25E10,Just Before The Storm,bushes,0
25,S25E10,Just Before The Storm,cabin,0
25,S25E10,Just Before The Storm,cactus,0
25,S25E10,Just Before The Storm,circle frame,0
25,S25E10,Just Before The Storm,cirrus,0
25,S25E10,Just Before The Storm,cliff,0
25,S25E10,Just Before The Storm,clouds,1
25,S25E10,Just Before The Storm,conifer,0
25,S25E10,Just Before The Storm,cumulus,0
25,S25E10,Just Before The Storm,deciduous,0
25,S25E10,Just Before The Storm,diane andre,0
25,S25E10,Just Before The Storm,dock,0
25,S25E10,Just Before The Storm,double oval frame,0
25,S25E10,Just Before The Storm,farm,0
25,S25E10,Just Before The Storm,fence,0
25,S25E10,Just Before The Storm,fire,0
25,S25E10,Just Before The Storm,florida frame,0
25,S25E10,Just Before The Storm,flowers,0
25,S25E10,Just Before The Storm,fog,0
25,S25E10,Just Before The Storm,framed,1
25,S25E10,Just Before The Storm,grass,0
25,S25E10,Just Before The Storm,guest,0
25,S25E10,Just Before The Storm,half circle frame,0
25,S25E10,Just Before The Storm,half oval frame,0
25,S25E10,Just Before The Storm,hills,0
25,S25E10,Just Before The Storm,lake,0
25,S25E10,Just Before The Storm,lakes,0
25,S25E10,Just Before The Storm,lighthouse,0
25,S25E10,Just Before The Storm,mill,0
25,S25E10,Just Before The Storm,moon,0
25,S25E10,Just Before The Storm,mountain,0
25,S25E10,Just Before The Storm,mountains,0
25,S25E10,Just Before The Storm,night,0
25,S25E10,Just Before The Storm,ocean,1
25,S25E10,Just Before The Storm,oval frame,1
25,S25E10,Just Before The Storm,palm trees,1
25,S25E10,Just Before The Storm,path,0
25,S25E10,Just Before The Storm,person,0
25,S25E10,Just Before The Storm,portrait,0
25,S25E10,Just Before The Storm,rectangle 3d frame,0
25,S25E10,Just Before The Storm,rectangular frame,0
25,S25E10,Just Before The Storm,river,0
25,S25E10,Just Before The Storm,rocks,0
25,S25E10,Just Before The Storm,seashell frame,0
25,S25E10,Just Before The Storm,snow,0
25,S25E10,Just Before The Storm,snowy mountain,0
25,S25E10,Just Before The Storm,split frame,0
25,S25E10,Just Before The Storm,steve ross,0
25,S25E10,Just Before The Storm,structure,0
25,S25E10,Just Before The Storm,sun,0
25,S25E10,Just Before The Storm,tomb frame,0
25,S25E10,Just Before The Storm,tree,0
25,S25E10,Just Before The Storm,trees,0
25,S25E10,Just Before The Storm,triple frame,0
25,S25E10,Just Before The Storm,waterfall,0
25,S25E10,Just Before The Storm,waves,1
25,S25E10,Just Before The Storm,windmill,0
25,S25E10,Just Before The Storm,window frame,0
25,S25E10,Just Before The Storm,winter,0
25,S25E10,Just Before The Storm,wood framed,0
25,S25E11,Fisherman's Paradise,apple frame,0
25,S25E11,Fisherman's Paradise,aurora borealis,0
25,S25E11,Fisherman's Paradise,barn,0
25,S25E11,Fisherman's Paradise,beach,0
25,S25E11,Fisherman's Paradise,boat,0
25,S25E11,Fisherman's Paradise,bridge,0
25,S25E11,Fisherman's Paradise,building,0
25,S25E11,Fisherman's Paradise,bushes,0
25,S25E11,Fisherman's Paradise,cabin,1
25,S25E11,Fisherman's Paradise,cactus,0
25,S25E11,Fisherman's Paradise,circle frame,0
25,S25E11,Fisherman's Paradise,cirrus,0
25,S25E11,Fisherman's Paradise,cliff,0
25,S25E11,Fisherman's Paradise,clouds,0
25,S25E11,Fisherman's Paradise,conifer,1
25,S25E11,Fisherman's Paradise,cumulus,0
25,S25E11,Fisherman's Paradise,deciduous,0
25,S25E11,Fisherman's Paradise,diane andre,0
25,S25E11,Fisherman's Paradise,dock,0
25,S25E11,Fisherman's Paradise,double oval frame,0
25,S25E11,Fisherman's Paradise,farm,0
25,S25E11,Fisherman's Paradise,fence,0
25,S25E11,Fisherman's Paradise,fire,0
25,S25E11,Fisherman's Paradise,florida frame,0
25,S25E11,Fisherman's Paradise,flowers,0
25,S25E11,Fisherman's Paradise,fog,0
25,S25E11,Fisherman's Paradise,framed,0
25,S25E11,Fisherman's Paradise,grass,0
25,S25E11,Fisherman's Paradise,guest,0
25,S25E11,Fisherman's Paradise,half circle frame,0
25,S25E11,Fisherman's Paradise,half oval frame,0
25,S25E11,Fisherman's Paradise,hills,0
25,S25E11,Fisherman's Paradise,lake,1
25,S25E11,Fisherman's Paradise,lakes,0
25,S25E11,Fisherman's Paradise,lighthouse,0
25,S25E11,Fisherman's Paradise,mill,0
25,S25E11,Fisherman's Paradise,moon,0
25,S25E11,Fisherman's Paradise,mountain,0
25,S25E11,Fisherman's Paradise,mountains,0
25,S25E11,Fisherman's Paradise,night,0
25,S25E11,Fisherman's Paradise,ocean,0
25,S25E11,Fisherman's Paradise,oval frame,0
25,S25E11,Fisherman's Paradise,palm trees,0
25,S25E11,Fisherman's Paradise,path,0
25,S25E11,Fisherman's Paradise,person,0
25,S25E11,Fisherman's Paradise,portrait,0
25,S25E11,Fisherman's Paradise,rectangle 3d frame,0
25,S25E11,Fisherman's Paradise,rectangular frame,0
25,S25E11,Fisherman's Paradise,river,0
25,S25E11,Fisherman's Paradise,rocks,0
25,S25E11,Fisherman's Paradise,seashell frame,0
25,S25E11,Fisherman's Paradise,snow,0
25,S25E11,Fisherman's Paradise,snowy mountain,0
25,S25E11,Fisherman's Paradise,split frame,0
25,S25E11,Fisherman's Paradise,steve ross,0
25,S25E11,Fisherman's Paradise,structure,1
25,S25E11,Fisherman's Paradise,sun,1
25,S25E11,Fisherman's Paradise,tomb frame,0
25,S25E11,Fisherman's Paradise,tree,1
25,S25E11,Fisherman's Paradise,trees,1
25,S25E11,Fisherman's Paradise,triple frame,0
25,S25E11,Fisherman's Paradise,waterfall,0
